Entity ID,Description,Creator Label,Input Text
http://www.wikidata.org/entity/Q113102813,N/A,Hans Andersen Brendekilde,Summer Day in Jyllinge. Lilacs in Bloom and Little Girls in the Village Street
http://www.wikidata.org/entity/Q597114,N/A,Caravaggio,The Death of the Virgin
http://www.wikidata.org/entity/Q20890815,N/A,Lyonel Feininger,Hopfgarten
http://www.wikidata.org/entity/Q19924041,N/A,James McNeill Whistler,Edward Guthrie Kennedy
http://www.wikidata.org/entity/Q110439877,N/A,George Frederick Watts,Ariadne on the Island of Naxos
http://www.wikidata.org/entity/Q19859238,N/A,James Tissot,Tombs In the Valley of Hinnom
http://www.wikidata.org/entity/Q79146122,N/A,Willard Metcalf,"Indian Summer, Vermont"
http://www.wikidata.org/entity/Q28563802,N/A,Victor Pasmore,Yellow Abstract
http://www.wikidata.org/entity/Q18005116,N/A,John Collier,Charles Robert Darwin
http://www.wikidata.org/entity/Q19858500,N/A,Odilon Redon,Anemones and Tulips
http://www.wikidata.org/entity/Q59511464,N/A,Clarence Gagnon,Evening on the North Shore
http://www.wikidata.org/entity/Q19930808,N/A,Vasily Polenov,The ruins of Tiberias
http://www.wikidata.org/entity/Q29601558,N/A,Dana Schutz,Open Casket
http://www.wikidata.org/entity/Q108801669,N/A,Vincent van Gogh,Peasant Woman Stooping and Gleaning
http://www.wikidata.org/entity/Q119205083,N/A,Richard Jack,Devonshire House
http://www.wikidata.org/entity/Q20201822,N/A,Frederic Edwin Church,Mount Chimborazo
http://www.wikidata.org/entity/Q28794173,N/A,Eugene von Guerard,From the verandah of Purrumbete
http://www.wikidata.org/entity/Q20816337,N/A,Marcel Duchamp,Bride
http://www.wikidata.org/entity/Q18508794,N/A,Robert Campin,The Crucified Thief
http://www.wikidata.org/entity/Q61702520,N/A,Ilya Repin,Ukrainian peasant
http://www.wikidata.org/entity/Q119950573,N/A,Samuel Peploe,The Black Shawl
http://www.wikidata.org/entity/Q64788159,N/A,Ferdinand Hodler,Portrait of Helene Weigle
http://www.wikidata.org/entity/Q29450706,N/A,Joachim Patinir,Landscape with St. Christopher
http://www.wikidata.org/entity/Q27034683,N/A,Raphael,Lamentation over the Dead Christ
http://www.wikidata.org/entity/Q110916918,N/A,Pierre Auguste Cot,Girl with Flowers
http://www.wikidata.org/entity/Q106925058,N/A,Edgar Degas,Three Women at the Races
http://www.wikidata.org/entity/Q56248051,N/A,Martiros Sarian,Flowers of Sevan
http://www.wikidata.org/entity/Q119032594,N/A,James Ward,'Walton'
http://www.wikidata.org/entity/Q20460351,N/A,Alice Baber,Noble Numbers
http://www.wikidata.org/entity/Q102181496,N/A,Salvador Dali,Cala Nans
http://www.wikidata.org/entity/Q19930492,N/A,Winslow Homer,The Veteran in a New Field
http://www.wikidata.org/entity/Q105405234,N/A,Ivan Aivazovsky,Loading Provisions off the Crimean Coast
http://www.wikidata.org/entity/Q16275077,N/A,Dante Gabriel Rossetti,The Beloved
http://www.wikidata.org/entity/Q41696660,N/A,Paul Klee,Villa R
http://www.wikidata.org/entity/Q19888214,N/A,Brice Marden,Avrutun
http://www.wikidata.org/entity/Q20501526,N/A,Jackson Pollock,Going West
http://www.wikidata.org/entity/Q23949042,N/A,Dante Gabriel Rossetti,The loving cup
http://www.wikidata.org/entity/Q111844216,N/A,Childe Hassam,"Isles of Shoals, Appledore"
http://www.wikidata.org/entity/Q20178185,N/A,John Singleton Copley,Epes Sargent
http://www.wikidata.org/entity/Q26692034,N/A,Sebastiano del Piombo,The Madonna and Child with Saints and a Donor
http://www.wikidata.org/entity/Q119672767,N/A,David Bates,"The Shores of Rydal Water, Cumbria"
http://www.wikidata.org/entity/Q28129881,N/A,Pierre Auguste Renoir,The Promenade
http://www.wikidata.org/entity/Q119656449,N/A,John Bratby,Venice Carnival
http://www.wikidata.org/entity/Q18420689,N/A,Annibale Carracci,Venus with a Satyr and Cupids
http://www.wikidata.org/entity/Q7897693,N/A,Mark Rothko,Untitled
http://www.wikidata.org/entity/Q18572420,N/A,Guido Reni,The purification of the Virgin
http://www.wikidata.org/entity/Q119680788,N/A,William Collins,Rustic Shed
http://www.wikidata.org/entity/Q20268352,N/A,Emil Nolde,The Last Supper
http://www.wikidata.org/entity/Q874058,N/A,Rogier van der Weyden,Saint Columba Altarpiece
http://www.wikidata.org/entity/Q52086923,N/A,Franz Marc,Small Horse Picture
http://www.wikidata.org/entity/Q114353237,N/A,Pieter Bruegel yr Hynaf,The Beekeepers and the Birdnester
http://www.wikidata.org/entity/Q2071151,N/A,Pablo Picasso,Woman with a Fan
http://www.wikidata.org/entity/Q21723234,N/A,Maurice Denis,Panel 2. Zephyr Transporting Psyche to the Island of Delight
http://www.wikidata.org/entity/Q111643533,N/A,John Hoppner,Portrait of a lady
http://www.wikidata.org/entity/Q18619431,N/A,Winslow Homer,Northeaster
http://www.wikidata.org/entity/Q20425890,N/A,Julian Ashton,A waterhole on the Hawkesbury River
http://www.wikidata.org/entity/Q18890593,N/A,Edvard Munch,Nude
http://www.wikidata.org/entity/Q28552831,N/A,Asger Jorn,Letter to My Son
http://www.wikidata.org/entity/Q19911576,N/A,Lucas Cranach,Christ and the Adulteress
http://www.wikidata.org/entity/Q18686401,N/A,Thomas Gainsborough,"John Campbell, 4th Duke of Argyll"
http://www.wikidata.org/entity/Q59505375,N/A,Prudence Heward,Vase of Flowers I
http://www.wikidata.org/entity/Q19947678,N/A,Mariotto Albertinelli,La Sainte Famille Avec L'adoration De L'enfant
http://www.wikidata.org/entity/Q3925598,N/A,Titian,The Flaying of Marsyas
http://www.wikidata.org/entity/Q4103022,N/A,Vincent van Gogh,The Rocks with Oak tree
http://www.wikidata.org/entity/Q26220234,N/A,Vincent van Gogh,Three Pairs of Shoes
http://www.wikidata.org/entity/Q21711481,N/A,Jan Provoost,Portrait of a Female Donor
http://www.wikidata.org/entity/Q26221314,N/A,Vincent van Gogh,Garden with Flowers
http://www.wikidata.org/entity/Q64562327,N/A,Camille Pissarro,The Market at Gisors
http://www.wikidata.org/entity/Q26742249,N/A,Maxime Maufra,The Port of Saint Goustan
http://www.wikidata.org/entity/Q102180861,N/A,Salvador Dali,The Three Pines
http://www.wikidata.org/entity/Q55168764,N/A,Matthias Stomer,Sacrifice of Isaac
http://www.wikidata.org/entity/Q119721726,N/A,George Harvey,Domestic Pastimes
http://www.wikidata.org/entity/Q28041926,N/A,Charles Francois Daubigny,Sluice in the Optevoz Valley
http://www.wikidata.org/entity/Q79151215,N/A,Francis Bacon,Walking Figure
http://www.wikidata.org/entity/Q19900023,N/A,Thomas Cole,A View of the Mountain Pass Called the Notch of the White Mountains (Crawford Notch)
http://www.wikidata.org/entity/Q113006400,N/A,Jacopo Tintoretto,Self Portrait with a Book
http://www.wikidata.org/entity/Q19900693,N/A,Thomas Cole,The Past
http://www.wikidata.org/entity/Q49198405,N/A,Winslow Homer,Below Zero
http://www.wikidata.org/entity/Q3172259,N/A,Thomas Cole,The Oxbow
http://www.wikidata.org/entity/Q28129073,N/A,Horace Pippin,Giving Thanks
http://www.wikidata.org/entity/Q20816550,N/A,Paul Klee,Fish Magic
http://www.wikidata.org/entity/Q119823895,N/A,Diego Velazquez,Queen Mariana
http://www.wikidata.org/entity/Q63676538,N/A,Fra Angelico,The Coronation of the Virgin
http://www.wikidata.org/entity/Q20505050,N/A,Abbott Handerson Thayer,Copperhead Snake on Dead Leaves
http://www.wikidata.org/entity/Q96581757,N/A,Samuel Morse,Mrs. James Ladson (Judith Smith)
http://www.wikidata.org/entity/Q2091114,N/A,Hieronymus Bosch,Allegory of Gluttony and Lust
http://www.wikidata.org/entity/Q75124079,N/A,Marc Chagall,Sobakevitch
http://www.wikidata.org/entity/Q50732610,N/A,Tom Roberts,The South Wind
http://www.wikidata.org/entity/Q20421011,N/A,Thomas Gainsborough,Elizabeth Wrottesley
http://www.wikidata.org/entity/Q19822336,N/A,Edward Burne-Jones,An Angel Playing a Flageolet
http://www.wikidata.org/entity/Q20536983,N/A,Gene Davis,Dr. Peppercorn
http://www.wikidata.org/entity/Q112066276,N/A,Mykola Pymonenko,Yuletide fortune tellers
http://www.wikidata.org/entity/Q59417288,N/A,Francis Bacon,Head IV
http://www.wikidata.org/entity/Q26509563,N/A,Giovanni Battista Piazzetta,The Sacrifice of Isaac
http://www.wikidata.org/entity/Q27897976,N/A,William Merritt Chase,Long Island Landscape after a Shower of Rain
http://www.wikidata.org/entity/Q12901580,N/A,Gustave Courbet,After Dinner at Ornans
http://www.wikidata.org/entity/Q27982118,N/A,Jan van Hemessen,St. Jerome
http://www.wikidata.org/entity/Q50321947,N/A,Edward Corbett,Untitled #3
http://www.wikidata.org/entity/Q21725102,N/A,Maurice Denis,Panel 4. The Vengeance of Venus
http://www.wikidata.org/entity/Q19820336,N/A,Alfred Sisley,Banks of the Seine
http://www.wikidata.org/entity/Q64952367,N/A,Paul Albert Besnard,Flirtation
http://www.wikidata.org/entity/Q55408640,N/A,Alfred Manessier,Hiver
http://www.wikidata.org/entity/Q3246755,N/A,Francisco Goya,The Snowstorm (Winter)
http://www.wikidata.org/entity/Q20539146,N/A,Abbott Handerson Thayer,Tiger's Head
http://www.wikidata.org/entity/Q19883652,N/A,Ernst Ludwig Kirchner,"Street, Berlin"
http://www.wikidata.org/entity/Q55419495,N/A,Victor Brauner,Le déserteur
http://www.wikidata.org/entity/Q3797781,N/A,Domenico Ghirlandaio,Coronation of the Virgin
http://www.wikidata.org/entity/Q28796194,N/A,Winslow Homer,Sunlight on the Coast
http://www.wikidata.org/entity/Q105469029,N/A,Philip de László,The Son of the Artist
http://www.wikidata.org/entity/Q13571486,N/A,Rembrandt,The baptism of the eunuch
http://www.wikidata.org/entity/Q119181730,N/A,Henry Tonks,"An Underground Casualty Clearing Station, Arras"
http://www.wikidata.org/entity/Q20489239,N/A,Brett Whiteley,The Balcony 2
http://www.wikidata.org/entity/Q686848,N/A,Raphael,Portrait of Pope Julius II
http://www.wikidata.org/entity/Q18621213,N/A,Childe Hassam,Along the Seine
http://www.wikidata.org/entity/Q119796933,N/A,Samuel Peploe,Rocks at Iona
http://www.wikidata.org/entity/Q20267959,N/A,Ivan Albright,Wherefore Now Ariseth the Illusion of a Third Dimension
http://www.wikidata.org/entity/Q59523261,N/A,Homer Watson,Nut Gatherers in the Forest
http://www.wikidata.org/entity/Q61743690,N/A,Cornelis de Vos,Self-portrait of the Artist with his Wife Suzanne Cock and their Children
http://www.wikidata.org/entity/Q119020456,N/A,Thomas Lawrence,Emily and Harriet Lamb as Children
http://www.wikidata.org/entity/Q28568267,N/A,Paul Delvaux,Leda
http://www.wikidata.org/entity/Q74038963,N/A,Andy Warhol,Kimiko
http://www.wikidata.org/entity/Q106357138,N/A,John Singer Sargent,The Moraine
http://www.wikidata.org/entity/Q111085881,N/A,Paul Klee,Red and White Domes
http://www.wikidata.org/entity/Q119040631,N/A,John Jackson,"Sir John Soane, in Masonic Costume, as Grand Superintendent and President of the Board of Works"
http://www.wikidata.org/entity/Q60472224,N/A,Henri Matisse,The Windshield
http://www.wikidata.org/entity/Q80018842,N/A,Rembrandt,The Hundred Guilder Print
http://www.wikidata.org/entity/Q18558944,N/A,Alfred Sisley,Drying Nets
http://www.wikidata.org/entity/Q23701052,N/A,Heywood Hardy,Corn Stooks by Bray Church
http://www.wikidata.org/entity/Q28071195,N/A,Paolo Veronese,Portrait of a Man
http://www.wikidata.org/entity/Q2921123,N/A,Amedeo Modigliani,Seated nude
http://www.wikidata.org/entity/Q110447335,N/A,Eugene de Blaas,The Milkmaid
http://www.wikidata.org/entity/Q26221314,N/A,Vincent van Gogh,The Garden with Flowers
http://www.wikidata.org/entity/Q115742302,N/A,Jack Bush,Low Spread
http://www.wikidata.org/entity/Q20743667,N/A,Thomas Hill,The Davidson Glacier
http://www.wikidata.org/entity/Q19883722,N/A,Henri Matisse,Goldfish and Palette
http://www.wikidata.org/entity/Q119950740,N/A,Marcus Stone,Doorway
http://www.wikidata.org/entity/Q19911770,N/A,Joachim Wtewael,The Golden Age
http://www.wikidata.org/entity/Q59773374,N/A,Ernst Ludwig Kirchner,View of Basel and the Rhine
http://www.wikidata.org/entity/Q19887586,N/A,Alberto Giacometti,Annette
http://www.wikidata.org/entity/Q17583323,N/A,Benjamin Constant,Antigone Au Chevet De Polynice
http://www.wikidata.org/entity/Q19882681,N/A,Paul Klee,New Harmony
http://www.wikidata.org/entity/Q119852776,N/A,James Webb,"Fishing Boats in Bruges, Belgium"
http://www.wikidata.org/entity/Q20789584,N/A,Jacob van Ruisdael,Dünenlandschaft
http://www.wikidata.org/entity/Q20276010,N/A,John Singer Sargent,Mrs. George Swinton
http://www.wikidata.org/entity/Q17524323,N/A,Willem Heda,Still Life
http://www.wikidata.org/entity/Q47510061,N/A,Jamie Wyeth,Lincoln Kirstein
http://www.wikidata.org/entity/Q119701189,N/A,David Davies,Senny Bridge
http://www.wikidata.org/entity/Q119125275,N/A,David Bates,Hay Time on the High Moors
http://www.wikidata.org/entity/Q28679054,N/A,Gregorio Lopes,Visitação
http://www.wikidata.org/entity/Q19920920,N/A,Hans Hofmann,Veluti in Speculum
http://www.wikidata.org/entity/Q28039922,N/A,Frederick Carl Frieseke,Girl Reading
http://www.wikidata.org/entity/Q3879280,N/A,Amedeo Modigliani,Female nude
http://www.wikidata.org/entity/Q20190834,N/A,John Singer Sargent,Peter A. B. Widener
http://www.wikidata.org/entity/Q23756462,N/A,Samuel Palmer,The Harvest Moon
http://www.wikidata.org/entity/Q19888758,N/A,Robert Ryman,Record
http://www.wikidata.org/entity/Q11824938,N/A,Jacek Malczewski,Portrait of Tadeusz Błotnicki with Medusa
http://www.wikidata.org/entity/Q24050910,N/A,Jan Toorop,Trio fleuri
http://www.wikidata.org/entity/Q16588451,N/A,Julio Romero de Torres,La musa gitana
http://www.wikidata.org/entity/Q65569255,N/A,Henri Matisse,The Heart
http://www.wikidata.org/entity/Q28540996,N/A,Augustus John,Washing Day
http://www.wikidata.org/entity/Q15691130,N/A,Peter Paul Rubens,Massacre of the Innocents
http://www.wikidata.org/entity/Q118999455,N/A,George Lambert,"Wooded Landscape with Gypsies, Evening"
http://www.wikidata.org/entity/Q18601454,N/A,Anders Zorn,Coquelin Cadet
http://www.wikidata.org/entity/Q20276021,N/A,Marc Chagall,Birth
http://www.wikidata.org/entity/Q4848311,N/A,Tom Roberts,Bailed Up
http://www.wikidata.org/entity/Q6461660,N/A,El Greco,The Nativity
http://www.wikidata.org/entity/Q119117266,N/A,Edward Burne-Jones,Venus Discordia
http://www.wikidata.org/entity/Q119865121,N/A,Mario Nuzzi,Vase and Flowers
http://www.wikidata.org/entity/Q119673167,N/A,Pompeo Batoni,George Oakley Aldrich
http://www.wikidata.org/entity/Q104413127,N/A,Frederic Remington,A Reconnaissance
http://www.wikidata.org/entity/Q20064454,N/A,William Turner,"Arundel Castle, with Rainbow"
http://www.wikidata.org/entity/Q20539505,N/A,Gene Davis,Two Part Blue
http://www.wikidata.org/entity/Q27897768,N/A,John Hoppner,Portrait of Miss Fisher
http://www.wikidata.org/entity/Q78925372,N/A,Childe Hassam,Columbus Avenue
http://www.wikidata.org/entity/Q29653611,N/A,Gabriel Metsu,The Cittern Player
http://www.wikidata.org/entity/Q18572491,N/A,Bernardino Luini,Nativity and Annunciation to the Shepherds
http://www.wikidata.org/entity/Q109928591,N/A,Palma Vecchio,Holy Family with Saints Catherine of Alexandria and John the Baptist
http://www.wikidata.org/entity/Q20988877,N/A,Anna Ancher,Sewing Fisherman's Wife
http://www.wikidata.org/entity/Q119118183,N/A,George Harvey,"William Rankin, Provost of Stirling (1867–1870)"
http://www.wikidata.org/entity/Q98209944,N/A,Maerten van Heemskerck,Samson and Delilah
http://www.wikidata.org/entity/Q119293729,N/A,John Bratby,"Blackheath, London"
http://www.wikidata.org/entity/Q19882973,N/A,James Rosenquist,Flamingo Capsule
http://www.wikidata.org/entity/Q20505422,N/A,John Henry Twachtman,"The Brook, Greenwich, Connecticut"
http://www.wikidata.org/entity/Q119009647,N/A,Gavin Hamilton,Apollo and Artemis
http://www.wikidata.org/entity/Q22668048,N/A,Camille Pissarro,"The Louvre, Afternoon"
http://www.wikidata.org/entity/Q19835866,N/A,Vincent van Gogh,Self-Portrait with Dark Felt Hat at the Easel
http://www.wikidata.org/entity/Q28553951,N/A,Alice Neel,Kitty Pearson
http://www.wikidata.org/entity/Q119164571,N/A,John Duncan Fergusson,Dark Sea and Red Sail
http://www.wikidata.org/entity/Q28532775,N/A,William Hogarth,The Strode Family
http://www.wikidata.org/entity/Q20423120,N/A,Titian,A monk with a book
http://www.wikidata.org/entity/Q729194,N/A,Diego Velazquez,Don Sebastian de Morra
http://www.wikidata.org/entity/Q4014806,N/A,Mariotto Albertinelli,Visitation
http://www.wikidata.org/entity/Q20198463,N/A,Edward Burne-Jones,The Rock of Doom
http://www.wikidata.org/entity/Q28548741,N/A,Bernard Cohen,Floris
http://www.wikidata.org/entity/Q20175484,N/A,John Bradley,Emma Homan
http://www.wikidata.org/entity/Q119831589,N/A,James Ward,"Bulls Fighting, with a View of Donatt's Castle, Glamorganshire"
http://www.wikidata.org/entity/Q96615158,N/A,Rosa Bonheur,The Stag
http://www.wikidata.org/entity/Q6470337,N/A,Dante Gabriel Rossetti,Lady Lilith
http://www.wikidata.org/entity/Q20854496,N/A,John Singer Sargent,A Gust of Wind
http://www.wikidata.org/entity/Q22261975,N/A,Victor Servranckx,Opus 14
http://www.wikidata.org/entity/Q18433348,N/A,Aleksander Gierymski,Plac Wittelsbachów w Monachium
http://www.wikidata.org/entity/Q18574356,N/A,Joost Cornelisz. Droochsloot,Village Scene
http://www.wikidata.org/entity/Q28549075,N/A,Alfred Wallis,Boats at Rest in Mount’s Bay
http://www.wikidata.org/entity/Q5818528,N/A,Jean Auguste Dominique Ingres,Oedipus and the Sphinx
http://www.wikidata.org/entity/Q17491954,N/A,Gustave Courbet,The Cliff
http://www.wikidata.org/entity/Q19820366,N/A,Alfred Sisley,The Flood on the Road to Saint Germain
http://www.wikidata.org/entity/Q118130341,N/A,Henri de Toulouse-Lautrec,Artilleryman Saddling His Horse
http://www.wikidata.org/entity/Q20776262,N/A,Thomas Smith,Mrs. Richard Patteshall (Martha Woody) and child
http://www.wikidata.org/entity/Q74885698,N/A,Paul Albert Besnard,Going to Bed
http://www.wikidata.org/entity/Q62018516,N/A,Jacek Malczewski,Portrait of Adam Asnyk with a Muse
http://www.wikidata.org/entity/Q119299105,N/A,Francis Bacon,Figures in a Landscape
http://www.wikidata.org/entity/Q18543540,N/A,Aleksey Savrasov,Elk Island in Sokolniki
http://www.wikidata.org/entity/Q78771633,N/A,Giambattista Pittoni,Head of the Virgin
http://www.wikidata.org/entity/Q118366445,N/A,Albert Anker,Der Quacksalber
http://www.wikidata.org/entity/Q33026982,N/A,James Tissot,Pharaoh's Daughter Receives the Mother of Moses
http://www.wikidata.org/entity/Q27699475,N/A,Frans Snyders,The Pantry
http://www.wikidata.org/entity/Q20991345,N/A,Giovanni Battista Piranesi,Prisoners on a Projecting Platform
